tile_path,set_type,parent_image,row,col,tile_index
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_32.png,train,frame_0594,4,8,32
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_33.png,train,frame_0594,5,1,33
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_34.png,train,frame_0594,5,2,34
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_35.png,train,frame_0594,5,3,35
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_36.png,train,frame_0594,5,4,36
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_37.png,train,frame_0594,5,5,37
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_38.png,train,frame_0594,5,6,38
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_39.png,train,frame_0594,5,7,39
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_40.png,train,frame_0594,5,8,40
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_41.png,train,frame_0594,6,1,41
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_42.png,train,frame_0594,6,2,42
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_43.png,train,frame_0594,6,3,43
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_44.png,train,frame_0594,6,4,44
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_45.png,train,frame_0594,6,5,45
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_46.png,train,frame_0594,6,6,46
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_47.png,train,frame_0594,6,7,47
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_48.png,train,frame_0594,6,8,48
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_49.png,train,frame_0594,7,1,49
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_50.png,train,frame_0594,7,2,50
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_51.png,train,frame_0594,7,3,51
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_52.png,train,frame_0594,7,4,52
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_53.png,train,frame_0594,7,5,53
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_54.png,train,frame_0594,7,6,54
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_55.png,train,frame_0594,7,7,55
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_56.png,train,frame_0594,7,8,56
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_57.png,train,frame_0594,8,1,57
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_58.png,train,frame_0594,8,2,58
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_59.png,train,frame_0594,8,3,59
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_60.png,train,frame_0594,8,4,60
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_61.png,train,frame_0594,8,5,61
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_62.png,train,frame_0594,8,6,62
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_63.png,train,frame_0594,8,7,63
frames_dataset_tiles/train/frame_0594_tiles/frame_0594_tile_64.png,train,frame_0594,8,8,64
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_01.png,train,frame_0580,1,1,1
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_02.png,train,frame_0580,1,2,2
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_03.png,train,frame_0580,1,3,3
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_04.png,train,frame_0580,1,4,4
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_05.png,train,frame_0580,1,5,5
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_06.png,train,frame_0580,1,6,6
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_07.png,train,frame_0580,1,7,7
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_08.png,train,frame_0580,1,8,8
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_09.png,train,frame_0580,2,1,9
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_10.png,train,frame_0580,2,2,10
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_11.png,train,frame_0580,2,3,11
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_12.png,train,frame_0580,2,4,12
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_13.png,train,frame_0580,2,5,13
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_14.png,train,frame_0580,2,6,14
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_15.png,train,frame_0580,2,7,15
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_16.png,train,frame_0580,2,8,16
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_17.png,train,frame_0580,3,1,17
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_18.png,train,frame_0580,3,2,18
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_19.png,train,frame_0580,3,3,19
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_20.png,train,frame_0580,3,4,20
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_21.png,train,frame_0580,3,5,21
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_22.png,train,frame_0580,3,6,22
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_23.png,train,frame_0580,3,7,23
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_24.png,train,frame_0580,3,8,24
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_25.png,train,frame_0580,4,1,25
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_26.png,train,frame_0580,4,2,26
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_27.png,train,frame_0580,4,3,27
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_28.png,train,frame_0580,4,4,28
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_29.png,train,frame_0580,4,5,29
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_30.png,train,frame_0580,4,6,30
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_31.png,train,frame_0580,4,7,31
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_32.png,train,frame_0580,4,8,32
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_33.png,train,frame_0580,5,1,33
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_34.png,train,frame_0580,5,2,34
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_35.png,train,frame_0580,5,3,35
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_36.png,train,frame_0580,5,4,36
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_37.png,train,frame_0580,5,5,37
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_38.png,train,frame_0580,5,6,38
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_39.png,train,frame_0580,5,7,39
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_40.png,train,frame_0580,5,8,40
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_41.png,train,frame_0580,6,1,41
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_42.png,train,frame_0580,6,2,42
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_43.png,train,frame_0580,6,3,43
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_44.png,train,frame_0580,6,4,44
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_45.png,train,frame_0580,6,5,45
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_46.png,train,frame_0580,6,6,46
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_47.png,train,frame_0580,6,7,47
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_48.png,train,frame_0580,6,8,48
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_49.png,train,frame_0580,7,1,49
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_50.png,train,frame_0580,7,2,50
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_51.png,train,frame_0580,7,3,51
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_52.png,train,frame_0580,7,4,52
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_53.png,train,frame_0580,7,5,53
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_54.png,train,frame_0580,7,6,54
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_55.png,train,frame_0580,7,7,55
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_56.png,train,frame_0580,7,8,56
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_57.png,train,frame_0580,8,1,57
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_58.png,train,frame_0580,8,2,58
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_59.png,train,frame_0580,8,3,59
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_60.png,train,frame_0580,8,4,60
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_61.png,train,frame_0580,8,5,61
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_62.png,train,frame_0580,8,6,62
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_63.png,train,frame_0580,8,7,63
frames_dataset_tiles/train/frame_0580_tiles/frame_0580_tile_64.png,train,frame_0580,8,8,64
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_01.png,train,frame_0153,1,1,1
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_02.png,train,frame_0153,1,2,2
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_03.png,train,frame_0153,1,3,3
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_04.png,train,frame_0153,1,4,4
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_05.png,train,frame_0153,1,5,5
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_06.png,train,frame_0153,1,6,6
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_07.png,train,frame_0153,1,7,7
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_08.png,train,frame_0153,1,8,8
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_09.png,train,frame_0153,2,1,9
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_10.png,train,frame_0153,2,2,10
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_11.png,train,frame_0153,2,3,11
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_12.png,train,frame_0153,2,4,12
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_13.png,train,frame_0153,2,5,13
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_14.png,train,frame_0153,2,6,14
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_15.png,train,frame_0153,2,7,15
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_16.png,train,frame_0153,2,8,16
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_17.png,train,frame_0153,3,1,17
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_18.png,train,frame_0153,3,2,18
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_19.png,train,frame_0153,3,3,19
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_20.png,train,frame_0153,3,4,20
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_21.png,train,frame_0153,3,5,21
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_22.png,train,frame_0153,3,6,22
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_23.png,train,frame_0153,3,7,23
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_24.png,train,frame_0153,3,8,24
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_25.png,train,frame_0153,4,1,25
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_26.png,train,frame_0153,4,2,26
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_27.png,train,frame_0153,4,3,27
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_28.png,train,frame_0153,4,4,28
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_29.png,train,frame_0153,4,5,29
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_30.png,train,frame_0153,4,6,30
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_31.png,train,frame_0153,4,7,31
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_32.png,train,frame_0153,4,8,32
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_33.png,train,frame_0153,5,1,33
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_34.png,train,frame_0153,5,2,34
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_35.png,train,frame_0153,5,3,35
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_36.png,train,frame_0153,5,4,36
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_37.png,train,frame_0153,5,5,37
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_38.png,train,frame_0153,5,6,38
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_39.png,train,frame_0153,5,7,39
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_40.png,train,frame_0153,5,8,40
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_41.png,train,frame_0153,6,1,41
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_42.png,train,frame_0153,6,2,42
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_43.png,train,frame_0153,6,3,43
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_44.png,train,frame_0153,6,4,44
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_45.png,train,frame_0153,6,5,45
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_46.png,train,frame_0153,6,6,46
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_47.png,train,frame_0153,6,7,47
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_48.png,train,frame_0153,6,8,48
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_49.png,train,frame_0153,7,1,49
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_50.png,train,frame_0153,7,2,50
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_51.png,train,frame_0153,7,3,51
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_52.png,train,frame_0153,7,4,52
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_53.png,train,frame_0153,7,5,53
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_54.png,train,frame_0153,7,6,54
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_55.png,train,frame_0153,7,7,55
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_56.png,train,frame_0153,7,8,56
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_57.png,train,frame_0153,8,1,57
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_58.png,train,frame_0153,8,2,58
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_59.png,train,frame_0153,8,3,59
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_60.png,train,frame_0153,8,4,60
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_61.png,train,frame_0153,8,5,61
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_62.png,train,frame_0153,8,6,62
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_63.png,train,frame_0153,8,7,63
frames_dataset_tiles/train/frame_0153_tiles/frame_0153_tile_64.png,train,frame_0153,8,8,64
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_01.png,train,frame_0609,1,1,1
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_02.png,train,frame_0609,1,2,2
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_03.png,train,frame_0609,1,3,3
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_04.png,train,frame_0609,1,4,4
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_05.png,train,frame_0609,1,5,5
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_06.png,train,frame_0609,1,6,6
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_07.png,train,frame_0609,1,7,7
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_08.png,train,frame_0609,1,8,8
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_09.png,train,frame_0609,2,1,9
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_10.png,train,frame_0609,2,2,10
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_11.png,train,frame_0609,2,3,11
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_12.png,train,frame_0609,2,4,12
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_13.png,train,frame_0609,2,5,13
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_14.png,train,frame_0609,2,6,14
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_15.png,train,frame_0609,2,7,15
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_16.png,train,frame_0609,2,8,16
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_17.png,train,frame_0609,3,1,17
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_18.png,train,frame_0609,3,2,18
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_19.png,train,frame_0609,3,3,19
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_20.png,train,frame_0609,3,4,20
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_21.png,train,frame_0609,3,5,21
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_22.png,train,frame_0609,3,6,22
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_23.png,train,frame_0609,3,7,23
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_24.png,train,frame_0609,3,8,24
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_25.png,train,frame_0609,4,1,25
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_26.png,train,frame_0609,4,2,26
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_27.png,train,frame_0609,4,3,27
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_28.png,train,frame_0609,4,4,28
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_29.png,train,frame_0609,4,5,29
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_30.png,train,frame_0609,4,6,30
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_31.png,train,frame_0609,4,7,31
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_32.png,train,frame_0609,4,8,32
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_33.png,train,frame_0609,5,1,33
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_34.png,train,frame_0609,5,2,34
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_35.png,train,frame_0609,5,3,35
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_36.png,train,frame_0609,5,4,36
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_37.png,train,frame_0609,5,5,37
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_38.png,train,frame_0609,5,6,38
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_39.png,train,frame_0609,5,7,39
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_40.png,train,frame_0609,5,8,40
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_41.png,train,frame_0609,6,1,41
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_42.png,train,frame_0609,6,2,42
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_43.png,train,frame_0609,6,3,43
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_44.png,train,frame_0609,6,4,44
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_45.png,train,frame_0609,6,5,45
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_46.png,train,frame_0609,6,6,46
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_47.png,train,frame_0609,6,7,47
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_48.png,train,frame_0609,6,8,48
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_49.png,train,frame_0609,7,1,49
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_50.png,train,frame_0609,7,2,50
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_51.png,train,frame_0609,7,3,51
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_52.png,train,frame_0609,7,4,52
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_53.png,train,frame_0609,7,5,53
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_54.png,train,frame_0609,7,6,54
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_55.png,train,frame_0609,7,7,55
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_56.png,train,frame_0609,7,8,56
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_57.png,train,frame_0609,8,1,57
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_58.png,train,frame_0609,8,2,58
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_59.png,train,frame_0609,8,3,59
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_60.png,train,frame_0609,8,4,60
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_61.png,train,frame_0609,8,5,61
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_62.png,train,frame_0609,8,6,62
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_63.png,train,frame_0609,8,7,63
frames_dataset_tiles/train/frame_0609_tiles/frame_0609_tile_64.png,train,frame_0609,8,8,64
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_01.png,train,frame_0184,1,1,1
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_02.png,train,frame_0184,1,2,2
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_03.png,train,frame_0184,1,3,3
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_04.png,train,frame_0184,1,4,4
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_05.png,train,frame_0184,1,5,5
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_06.png,train,frame_0184,1,6,6
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_07.png,train,frame_0184,1,7,7
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_08.png,train,frame_0184,1,8,8
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_09.png,train,frame_0184,2,1,9
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_10.png,train,frame_0184,2,2,10
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_11.png,train,frame_0184,2,3,11
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_12.png,train,frame_0184,2,4,12
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_13.png,train,frame_0184,2,5,13
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_14.png,train,frame_0184,2,6,14
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_15.png,train,frame_0184,2,7,15
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_16.png,train,frame_0184,2,8,16
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_17.png,train,frame_0184,3,1,17
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_18.png,train,frame_0184,3,2,18
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_19.png,train,frame_0184,3,3,19
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_20.png,train,frame_0184,3,4,20
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_21.png,train,frame_0184,3,5,21
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_22.png,train,frame_0184,3,6,22
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_23.png,train,frame_0184,3,7,23
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_24.png,train,frame_0184,3,8,24
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_25.png,train,frame_0184,4,1,25
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_26.png,train,frame_0184,4,2,26
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_27.png,train,frame_0184,4,3,27
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_28.png,train,frame_0184,4,4,28
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_29.png,train,frame_0184,4,5,29
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_30.png,train,frame_0184,4,6,30
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_31.png,train,frame_0184,4,7,31
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_32.png,train,frame_0184,4,8,32
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_33.png,train,frame_0184,5,1,33
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_34.png,train,frame_0184,5,2,34
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_35.png,train,frame_0184,5,3,35
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_36.png,train,frame_0184,5,4,36
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_37.png,train,frame_0184,5,5,37
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_38.png,train,frame_0184,5,6,38
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_39.png,train,frame_0184,5,7,39
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_40.png,train,frame_0184,5,8,40
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_41.png,train,frame_0184,6,1,41
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_42.png,train,frame_0184,6,2,42
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_43.png,train,frame_0184,6,3,43
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_44.png,train,frame_0184,6,4,44
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_45.png,train,frame_0184,6,5,45
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_46.png,train,frame_0184,6,6,46
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_47.png,train,frame_0184,6,7,47
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_48.png,train,frame_0184,6,8,48
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_49.png,train,frame_0184,7,1,49
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_50.png,train,frame_0184,7,2,50
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_51.png,train,frame_0184,7,3,51
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_52.png,train,frame_0184,7,4,52
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_53.png,train,frame_0184,7,5,53
frames_dataset_tiles/train/frame_0184_tiles/frame_0184_tile_54.png,train,frame_0184,7,6,54
